condition,from_slug,to_slug,variant,run_id,ablate_count,amplify_count,to_answer,from_answer,default_text,canonical_hit,canonical_hit_fuzzy,canonical_from_suppressed,canonical_first_token_match,canonical_new_tokens,canonical_has_artifact,canonical_has_austin,canonical_has_texas,tuned_present,tuned_hit,tuned_hit_fuzzy,tuned_from_suppressed,tuned_new_tokens,tuned_has_artifact,tuned_has_austin,tuned_has_texas,m_tuned,m_phase,m_total_steps,any_hit,any_hit_fuzzy,hit_completion,hit_has_artifact,artifact_when_hit
auto_top21_dallas,california_oakland,texas_dallas,add_state_capital_city,20260504_033651_smoke_swap_auto_top21_target_dallas_mab-2_mam20_seed42_cfg-8b2de9560e,224,14,Austin,Sacramento,"<bos><bos>Fact: The capital of the state containing Oakland is Sacramento.

Fact: The state of California is",0,0,0,0,"<bos><bos>Fact: The capital of the state containing Oakland isपया, California is Sacramento.

Fact: The city",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top21_dallas,california_oakland,texas_dallas,add_state_city,20260504_033651_smoke_swap_auto_top21_target_dallas_mab-2_mam20_seed42_cfg-8b2de9560e,120,11,Austin,Sacramento,"<bos><bos>Fact: The capital of the state containing Oakland is Sacramento.

Fact: The state of California is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Oakland isModelAdmin.

The capital of the state containing Oakland is",0,0,0,1,1,1,1.0,"<bos><bos>Fact: The capital of the state containing Oakland is San Antonio.

Fact: The city of Austin has",0,1,0,0.832553,1.0,3.0,1,1,"<bos><bos>Fact: The capital of the state containing Oakland is San Antonio.

Fact: The city of Austin has",0,0.0
auto_top21_dallas,florida_miami,texas_dallas,add_capital,20260504_033651_smoke_swap_auto_top21_target_dallas_mab-2_mam20_seed42_cfg-8b2de9560e,106,3,Austin,Tallahassee,"<bos><bos>Fact: The capital of the state containing Miami is Tallahassee.

Fact: The state of Florida is",0,0,0,0,"<bos><bos>Fact: The capital of the state containing Miami is <strong>Tallahassee</strong>.

The state of Florida",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top21_dallas,florida_miami,texas_dallas,add_capital_city,20260504_033651_smoke_swap_auto_top21_target_dallas_mab-2_mam20_seed42_cfg-8b2de9560e,175,5,Austin,Tallahassee,"<bos><bos>Fact: The capital of the state containing Miami is Tallahassee.

Fact: The state of Florida is",0,0,0,0,"<bos><bos>Fact: The capital of the state containing Miami is  is Tallahassee.

Fact: The state of Florida",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top21_dallas,florida_miami,texas_dallas,add_city,20260504_033651_smoke_swap_auto_top21_target_dallas_mab-2_mam20_seed42_cfg-8b2de9560e,69,2,Austin,Tallahassee,"<bos><bos>Fact: The capital of the state containing Miami is Tallahassee.

Fact: The state of Florida is",0,0,0,0,"<bos><bos>Fact: The capital of the state containing Miami is the city of Tallahassee.

Fact: The capital of",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top21_dallas,florida_miami,texas_dallas,add_state,20260504_033651_smoke_swap_auto_top21_target_dallas_mab-2_mam20_seed42_cfg-8b2de9560e,59,9,Austin,Tallahassee,"<bos><bos>Fact: The capital of the state containing Miami is Tallahassee.

Fact: The state of Florida is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Miami isModelAdmin:

The capital of the state containing Miami is",0,0,0,1,1,1,1.0,"<bos><bos>Fact: The capital of the state containing Miami is Austin.

Fact: The state of Texas is the",0,1,1,2.402249,1.0,4.0,1,1,"<bos><bos>Fact: The capital of the state containing Miami is Austin.

Fact: The state of Texas is the",0,0.0
auto_top21_dallas,florida_miami,texas_dallas,add_state_capital,20260504_033651_smoke_swap_auto_top21_target_dallas_mab-2_mam20_seed42_cfg-8b2de9560e,165,12,Austin,Tallahassee,"<bos><bos>Fact: The capital of the state containing Miami is Tallahassee.

Fact: The state of Florida is",0,0,0,0,"<bos><bos>Fact: The capital of the state containing Miami is存于互联网档案馆 is Tallahassee.

Fact: The state's",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top21_dallas,florida_miami,texas_dallas,add_state_capital_city,20260504_033651_smoke_swap_auto_top21_target_dallas_mab-2_mam20_seed42_cfg-8b2de9560e,234,14,Austin,Tallahassee,"<bos><bos>Fact: The capital of the state containing Miami is Tallahassee.

Fact: The state of Florida is",0,0,0,0,"<bos><bos>Fact: The capital of the state containing Miami isपया, Florida is Tallahassee.

Fact: The capital",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top21_dallas,florida_miami,texas_dallas,add_state_city,20260504_033651_smoke_swap_auto_top21_target_dallas_mab-2_mam20_seed42_cfg-8b2de9560e,128,11,Austin,Tallahassee,"<bos><bos>Fact: The capital of the state containing Miami is Tallahassee.

Fact: The state of Florida is",0,0,0,0,"<bos><bos>Fact: The capital of the state containing Miami isModelAdmin:

A. Tallahassee

B. Jacksonville",0,0,0,1,1,1,1.0,"<bos><bos>Fact: The capital of the state containing Miami is not Miami.

Fact: The city of Austin,",0,1,0,2.402249,1.0,4.0,1,1,"<bos><bos>Fact: The capital of the state containing Miami is not Miami.

Fact: The city of Austin,",0,0.0
auto_top21_dallas,illinois_chicago,texas_dallas,add_capital,20260504_033651_smoke_swap_auto_top21_target_dallas_mab-2_mam20_seed42_cfg-8b2de9560e,94,3,Austin,Springfield,"<bos><bos>Fact: The capital of the state containing Chicago is Springfield.

Fact: The state of Illinois is",0,0,0,0,"<bos><bos>Fact: The capital of the state containing Chicago is <strong>Springfield</strong>.

The city of Springfield,",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top21_dallas,illinois_chicago,texas_dallas,add_capital_city,20260504_033651_smoke_swap_auto_top21_target_dallas_mab-2_mam20_seed42_cfg-8b2de9560e,176,5,Austin,Springfield,"<bos><bos>Fact: The capital of the state containing Chicago is Springfield.

Fact: The state of Illinois is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Chicago is infamously known as the Windy City.

Fact",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top21_dallas,illinois_chicago,texas_dallas,add_city,20260504_033651_smoke_swap_auto_top21_target_dallas_mab-2_mam20_seed42_cfg-8b2de9560e,82,2,Austin,Springfield,"<bos><bos>Fact: The capital of the state containing Chicago is Springfield.

Fact: The state of Illinois is",0,0,0,0,"<bos><bos>Fact: The capital of the state containing Chicago is the city of Springfield.

Fact: The capital of",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top21_dallas,illinois_chicago,texas_dallas,add_state,20260504_033651_smoke_swap_auto_top21_target_dallas_mab-2_mam20_seed42_cfg-8b2de9560e,72,9,Austin,Springfield,"<bos><bos>Fact: The capital of the state containing Chicago is Springfield.

Fact: The state of Illinois is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Chicago isModelAdmin:

The capital of the state containing Chicago is",0,0,0,1,1,1,1.0,"<bos><bos>Fact: The capital of the state containing Chicago is <strong>Austin</strong>.

The city of Austin,",0,1,0,4.080572,2.0,7.0,1,1,"<bos><bos>Fact: The capital of the state containing Chicago is <strong>Austin</strong>.

The city of Austin,",0,0.0
auto_top21_dallas,illinois_chicago,texas_dallas,add_state_capital,20260504_033651_smoke_swap_auto_top21_target_dallas_mab-2_mam20_seed42_cfg-8b2de9560e,166,12,Austin,Springfield,"<bos><bos>Fact: The capital of the state containing Chicago is Springfield.

Fact: The state of Illinois is",0,0,0,0,"<bos><bos>Fact: The capital of the state containing Chicago is存于互联网档案馆 is Springfield.

Fact: The state of Illinois",0,0,0,1,1,1,1.0,"<bos><bos>Fact: The capital of the state containing Chicago is is Austin.

Fact: The city of Austin has",0,1,0,6.931448,1.0,5.0,1,1,"<bos><bos>Fact: The capital of the state containing Chicago is is Austin.

Fact: The city of Austin has",0,0.0
auto_top21_dallas,illinois_chicago,texas_dallas,add_state_capital_city,20260504_033651_smoke_swap_auto_top21_target_dallas_mab-2_mam20_seed42_cfg-8b2de9560e,248,14,Austin,Springfield,"<bos><bos>Fact: The capital of the state containing Chicago is Springfield.

Fact: The state of Illinois is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Chicago isपयास

The capital of the state containing Chicago is",0,0,0,1,1,1,1.0,"<bos><bos>Fact: The capital of the state containing Chicago is is Austin.

Fact: The city of Austin has",0,1,0,6.931448,1.0,5.0,1,1,"<bos><bos>Fact: The capital of the state containing Chicago is is Austin.

Fact: The city of Austin has",0,0.0
auto_top21_dallas,illinois_chicago,texas_dallas,add_state_city,20260504_033651_smoke_swap_auto_top21_target_dallas_mab-2_mam20_seed42_cfg-8b2de9560e,154,11,Austin,Springfield,"<bos><bos>Fact: The capital of the state containing Chicago is Springfield.

Fact: The state of Illinois is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Chicago isModelAdmin:

The capital of the state containing Chicago is",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top21_dallas,new_york_new_york_city,texas_dallas,add_capital,20260504_033651_smoke_swap_auto_top21_target_dallas_mab-2_mam20_seed42_cfg-8b2de9560e,63,3,Austin,Albany,"<bos><bos>Fact: The capital of the state containing New York City is Albany.

Fact: The state of New York",0,0,0,0,"<bos><bos>Fact: The capital of the state containing New York City is <strong>Albany</strong>.

The city of Albany,",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top21_dallas,new_york_new_york_city,texas_dallas,add_capital_city,20260504_033651_smoke_swap_auto_top21_target_dallas_mab-2_mam20_seed42_cfg-8b2de9560e,178,5,Austin,Albany,"<bos><bos>Fact: The capital of the state containing New York City is Albany.

Fact: The state of New York",0,0,0,0,"<bos><bos>Fact: The capital of the state containing New York City is  is Albany.

Fact: The state of New",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top21_dallas,new_york_new_york_city,texas_dallas,add_city,20260504_033651_smoke_swap_auto_top21_target_dallas_mab-2_mam20_seed42_cfg-8b2de9560e,115,2,Austin,Albany,"<bos><bos>Fact: The capital of the state containing New York City is Albany.

Fact: The state of New York",0,0,1,0,<bos><bos>Fact: The capital of the state containing New York City is dumber than the capital of the state containing Chicago.,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top21_dallas,new_york_new_york_city,texas_dallas,add_state,20260504_033651_smoke_swap_auto_top21_target_dallas_mab-2_mam20_seed42_cfg-8b2de9560e,115,9,Austin,Albany,"<bos><bos>Fact: The capital of the state containing New York City is Albany.

Fact: The state of New York",0,0,1,0,"<bos><bos>Fact: The capital of the state containing New York City isModelAdmin: New York City, New York.

Fact",0,0,0,1,1,1,1.0,"<bos><bos>Fact: The capital of the state containing New York City is San Antonio.

Fact: The city of Austin has",0,1,0,15.34541,2.0,8.0,1,1,"<bos><bos>Fact: The capital of the state containing New York City is San Antonio.

Fact: The city of Austin has",0,0.0
auto_top21_dallas,new_york_new_york_city,texas_dallas,add_state_capital,20260504_033651_smoke_swap_auto_top21_target_dallas_mab-2_mam20_seed42_cfg-8b2de9560e,178,12,Austin,Albany,"<bos><bos>Fact: The capital of the state containing New York City is Albany.

Fact: The state of New York",0,0,0,0,"<bos><bos>Fact: The capital of the state containing New York City is存于互联网档案馆 is Albany.

Fact: The state of New",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top21_dallas,new_york_new_york_city,texas_dallas,add_state_capital_city,20260504_033651_smoke_swap_auto_top21_target_dallas_mab-2_mam20_seed42_cfg-8b2de9560e,178,14,Austin,Albany,"<bos><bos>Fact: The capital of the state containing New York City is Albany.

Fact: The state of New York",0,0,1,0,"<bos><bos>Fact: The capital of the state containing New York City isपयास

The capital of the state containing New York",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top21_dallas,new_york_new_york_city,texas_dallas,add_state_city,20260504_033651_smoke_swap_auto_top21_target_dallas_mab-2_mam20_seed42_cfg-8b2de9560e,115,11,Austin,Albany,"<bos><bos>Fact: The capital of the state containing New York City is Albany.

Fact: The state of New York",0,0,1,0,"<bos><bos>Fact: The capital of the state containing New York City isGeografia de New York City, USA.

Answer:",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top21_dallas,washington_seattle,texas_dallas,add_capital,20260504_033651_smoke_swap_auto_top21_target_dallas_mab-2_mam20_seed42_cfg-8b2de9560e,87,3,Austin,Olympia,"<bos><bos>Fact: The capital of the state containing Seattle is Olympia.

Fact: The state of Washington is",0,0,0,0,"<bos><bos>Fact: The capital of the state containing Seattle is <strong>Olympia</strong>.

The city of Olympia,",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top21_dallas,washington_seattle,texas_dallas,add_capital_city,20260504_033651_smoke_swap_auto_top21_target_dallas_mab-2_mam20_seed42_cfg-8b2de9560e,156,5,Austin,Olympia,"<bos><bos>Fact: The capital of the state containing Seattle is Olympia.

Fact: The state of Washington is",0,0,0,0,"<bos><bos>Fact: The capital of the state containing Seattle is  is Olympia.

Fact: The state of Washington",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top21_dallas,washington_seattle,texas_dallas,add_city,20260504_033651_smoke_swap_auto_top21_target_dallas_mab-2_mam20_seed42_cfg-8b2de9560e,69,2,Austin,Olympia,"<bos><bos>Fact: The capital of the state containing Seattle is Olympia.

Fact: The state of Washington is",0,0,0,0,"<bos><bos>Fact: The capital of the state containing Seattle is the city of Olympia.

Fact: The capital of",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top21_dallas,washington_seattle,texas_dallas,add_state,20260504_033651_smoke_swap_auto_top21_target_dallas_mab-2_mam20_seed42_cfg-8b2de9560e,60,9,Austin,Olympia,"<bos><bos>Fact: The capital of the state containing Seattle is Olympia.

Fact: The state of Washington is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Seattle isModelAdmin:

A. Washington

B. Oregon",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top21_dallas,washington_seattle,texas_dallas,add_state_capital,20260504_033651_smoke_swap_auto_top21_target_dallas_mab-2_mam20_seed42_cfg-8b2de9560e,147,12,Austin,Olympia,"<bos><bos>Fact: The capital of the state containing Seattle is Olympia.

Fact: The state of Washington is",0,0,0,0,"<bos><bos>Fact: The capital of the state containing Seattle is存于互联网档案馆 is Olympia.

Fact: The state of Washington",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top21_dallas,washington_seattle,texas_dallas,add_state_capital_city,20260504_033651_smoke_swap_auto_top21_target_dallas_mab-2_mam20_seed42_cfg-8b2de9560e,216,14,Austin,Olympia,"<bos><bos>Fact: The capital of the state containing Seattle is Olympia.

Fact: The state of Washington is",0,0,0,0,"<bos><bos>Fact: The capital of the state containing Seattle is vreakfast is the city of Olympia.

The",0,0,0,1,1,1,1.0,"<bos><bos>Fact: The capital of the state containing Seattle is is Austin.

Fact: The city of Austin has",0,1,0,6.931448,1.0,5.0,1,1,"<bos><bos>Fact: The capital of the state containing Seattle is is Austin.

Fact: The city of Austin has",0,0.0
auto_top21_dallas,washington_seattle,texas_dallas,add_state_city,20260504_033651_smoke_swap_auto_top21_target_dallas_mab-2_mam20_seed42_cfg-8b2de9560e,129,11,Austin,Olympia,"<bos><bos>Fact: The capital of the state containing Seattle is Olympia.

Fact: The state of Washington is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Seattle isModelAdmin:

A. Washington

B. Oregon",0,0,0,1,1,1,1.0,"<bos><bos>Fact: The capital of the state containing Seattle is the city of Austin.

Fact: The capital of",0,1,0,5.318296,2.0,8.0,1,1,"<bos><bos>Fact: The capital of the state containing Seattle is the city of Austin.

Fact: The capital of",0,0.0
human_dallas,california_oakland,texas_dallas,add_capital,20260504_033647_smoke_swap_human_target_dallas_mab-2_mam20_seed42_cfg-709d1933ec,104,0,Austin,Sacramento,"<bos><bos>Fact: The capital of the state containing Oakland is Sacramento.

Fact: The state of California is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Oakland is not Oakland.

Fact: The city of Oakland has",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
human_dallas,california_oakland,texas_dallas,add_capital_city,20260504_033647_smoke_swap_human_target_dallas_mab-2_mam20_seed42_cfg-709d1933ec,174,0,Austin,Sacramento,"<bos><bos>Fact: The capital of the state containing Oakland is Sacramento.

Fact: The state of California is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Oakland is not Oakland.

Fact: The city of Oakland has",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
human_dallas,california_oakland,texas_dallas,add_city,20260504_033647_smoke_swap_human_target_dallas_mab-2_mam20_seed42_cfg-709d1933ec,70,0,Austin,Sacramento,"<bos><bos>Fact: The capital of the state containing Oakland is Sacramento.

Fact: The state of California is",0,0,0,0,the,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
human_dallas,california_oakland,texas_dallas,add_state,20260504_033647_smoke_swap_human_target_dallas_mab-2_mam20_seed42_cfg-709d1933ec,50,6,Austin,Sacramento,"<bos><bos>Fact: The capital of the state containing Oakland is Sacramento.

Fact: The state of California is",1,1,1,0,"<bos><bos>Fact: The capital of the state containing Oakland is Texas is Austin.

Fact: The capital of the",0,1,1,0,0,0,,,0,0,0,,,,1,1,"<bos><bos>Fact: The capital of the state containing Oakland is Texas is Austin.

Fact: The capital of the",0,0.0
human_dallas,california_oakland,texas_dallas,add_state_capital,20260504_033647_smoke_swap_human_target_dallas_mab-2_mam20_seed42_cfg-709d1933ec,154,6,Austin,Sacramento,"<bos><bos>Fact: The capital of the state containing Oakland is Sacramento.

Fact: The state of California is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Oakland isGeografia de Oakland, California, USA.

Oakland is",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
human_dallas,california_oakland,texas_dallas,add_state_capital_city,20260504_033647_smoke_swap_human_target_dallas_mab-2_mam20_seed42_cfg-709d1933ec,224,6,Austin,Sacramento,"<bos><bos>Fact: The capital of the state containing Oakland is Sacramento.

Fact: The state of California is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Oakland isGeografia de Oakland, California, USA.

Answer:",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
human_dallas,california_oakland,texas_dallas,add_state_city,20260504_033647_smoke_swap_human_target_dallas_mab-2_mam20_seed42_cfg-709d1933ec,120,6,Austin,Sacramento,"<bos><bos>Fact: The capital of the state containing Oakland is Sacramento.

Fact: The state of California is",1,1,1,0,"<bos><bos>Fact: The capital of the state containing Oakland is Texas is Austin.

Fact: The capital of the",0,1,1,0,0,0,,,0,0,0,,,,1,1,"<bos><bos>Fact: The capital of the state containing Oakland is Texas is Austin.

Fact: The capital of the",0,0.0
human_dallas,florida_miami,texas_dallas,add_capital,20260504_033647_smoke_swap_human_target_dallas_mab-2_mam20_seed42_cfg-709d1933ec,106,0,Austin,Tallahassee,"<bos><bos>Fact: The capital of the state containing Miami is Tallahassee.

Fact: The state of Florida is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Miami is not Miami.

Fact: The city of Chicago has",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
human_dallas,florida_miami,texas_dallas,add_capital_city,20260504_033647_smoke_swap_human_target_dallas_mab-2_mam20_seed42_cfg-709d1933ec,175,0,Austin,Tallahassee,"<bos><bos>Fact: The capital of the state containing Miami is Tallahassee.

Fact: The state of Florida is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Miami is not Miami.

Fact: The city of Chicago has",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
human_dallas,florida_miami,texas_dallas,add_city,20260504_033647_smoke_swap_human_target_dallas_mab-2_mam20_seed42_cfg-709d1933ec,69,0,Austin,Tallahassee,"<bos><bos>Fact: The capital of the state containing Miami is Tallahassee.

Fact: The state of Florida is",0,0,0,0,the,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
human_dallas,florida_miami,texas_dallas,add_state,20260504_033647_smoke_swap_human_target_dallas_mab-2_mam20_seed42_cfg-709d1933ec,59,6,Austin,Tallahassee,"<bos><bos>Fact: The capital of the state containing Miami is Tallahassee.

Fact: The state of Florida is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Miami isGeografia de la Florida.

The city of Miami,",0,0,0,1,1,1,1.0,"<bos><bos>Fact: The capital of the state containing Miami is not Dallas.

Fact: The city of Austin,",0,1,0,2.402249,1.0,4.0,1,1,"<bos><bos>Fact: The capital of the state containing Miami is not Dallas.

Fact: The city of Austin,",0,0.0
human_dallas,florida_miami,texas_dallas,add_state_capital,20260504_033647_smoke_swap_human_target_dallas_mab-2_mam20_seed42_cfg-709d1933ec,165,6,Austin,Tallahassee,"<bos><bos>Fact: The capital of the state containing Miami is Tallahassee.

Fact: The state of Florida is",0,0,0,0,"<bos><bos>Fact: The capital of the state containing Miami isallas is Tallahassee.

Fact: The state capital of",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
human_dallas,florida_miami,texas_dallas,add_state_capital_city,20260504_033647_smoke_swap_human_target_dallas_mab-2_mam20_seed42_cfg-709d1933ec,234,6,Austin,Tallahassee,"<bos><bos>Fact: The capital of the state containing Miami is Tallahassee.

Fact: The state of Florida is",0,0,0,0,"<bos><bos>Fact: The capital of the state containing Miami isallas is Tallahassee.

Fact: The state capital of",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
human_dallas,florida_miami,texas_dallas,add_state_city,20260504_033647_smoke_swap_human_target_dallas_mab-2_mam20_seed42_cfg-709d1933ec,128,6,Austin,Tallahassee,"<bos><bos>Fact: The capital of the state containing Miami is Tallahassee.

Fact: The state of Florida is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Miami isGeografia de la Florida.

The city of Miami,",0,0,0,1,1,1,1.0,"<bos><bos>Fact: The capital of the state containing Miami is not Dallas.

Fact: The city of Austin,",0,1,0,2.402249,1.0,4.0,1,1,"<bos><bos>Fact: The capital of the state containing Miami is not Dallas.

Fact: The city of Austin,",0,0.0
human_dallas,illinois_chicago,texas_dallas,add_capital,20260504_033647_smoke_swap_human_target_dallas_mab-2_mam20_seed42_cfg-709d1933ec,94,0,Austin,Springfield,"<bos><bos>Fact: The capital of the state containing Chicago is Springfield.

Fact: The state of Illinois is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Chicago is not Illinois.

Fact: The city of Chicago is",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
human_dallas,illinois_chicago,texas_dallas,add_capital_city,20260504_033647_smoke_swap_human_target_dallas_mab-2_mam20_seed42_cfg-709d1933ec,176,0,Austin,Springfield,"<bos><bos>Fact: The capital of the state containing Chicago is Springfield.

Fact: The state of Illinois is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Chicago is not Illinois.

Fact: The city of Chicago is",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
human_dallas,illinois_chicago,texas_dallas,add_city,20260504_033647_smoke_swap_human_target_dallas_mab-2_mam20_seed42_cfg-709d1933ec,82,0,Austin,Springfield,"<bos><bos>Fact: The capital of the state containing Chicago is Springfield.

Fact: The state of Illinois is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Chicago is Illinois.

Fact: The state of Illinois is located",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
human_dallas,illinois_chicago,texas_dallas,add_state,20260504_033647_smoke_swap_human_target_dallas_mab-2_mam20_seed42_cfg-709d1933ec,72,6,Austin,Springfield,"<bos><bos>Fact: The capital of the state containing Chicago is Springfield.

Fact: The state of Illinois is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Chicago isGeografia de Illinois (Illinois)

The state of Illinois",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
human_dallas,illinois_chicago,texas_dallas,add_state_capital,20260504_033647_smoke_swap_human_target_dallas_mab-2_mam20_seed42_cfg-709d1933ec,166,6,Austin,Springfield,"<bos><bos>Fact: The capital of the state containing Chicago is Springfield.

Fact: The state of Illinois is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Chicago isGeografia de Illinois (Illinois)

The state of Illinois",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
human_dallas,illinois_chicago,texas_dallas,add_state_capital_city,20260504_033647_smoke_swap_human_target_dallas_mab-2_mam20_seed42_cfg-709d1933ec,248,6,Austin,Springfield,"<bos><bos>Fact: The capital of the state containing Chicago is Springfield.

Fact: The state of Illinois is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Chicago isallas.

Fact: The state of Illinois is the",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
human_dallas,illinois_chicago,texas_dallas,add_state_city,20260504_033647_smoke_swap_human_target_dallas_mab-2_mam20_seed42_cfg-709d1933ec,154,6,Austin,Springfield,"<bos><bos>Fact: The capital of the state containing Chicago is Springfield.

Fact: The state of Illinois is",1,1,1,0,"<bos><bos>Fact: The capital of the state containing Chicago is Texas is Austin.

Fact: The capital of the",0,1,1,0,0,0,,,0,0,0,,,,1,1,"<bos><bos>Fact: The capital of the state containing Chicago is Texas is Austin.

Fact: The capital of the",0,0.0
human_dallas,new_york_new_york_city,texas_dallas,add_capital,20260504_033647_smoke_swap_human_target_dallas_mab-2_mam20_seed42_cfg-709d1933ec,63,0,Austin,Albany,"<bos><bos>Fact: The capital of the state containing New York City is Albany.

Fact: The state of New York",0,0,0,0,"<bos><bos>Fact: The capital of the state containing New York City is a small city called Albany.

Fact: The state",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
human_dallas,new_york_new_york_city,texas_dallas,add_capital_city,20260504_033647_smoke_swap_human_target_dallas_mab-2_mam20_seed42_cfg-709d1933ec,178,0,Austin,Albany,"<bos><bos>Fact: The capital of the state containing New York City is Albany.

Fact: The state of New York",0,0,0,0,"<bos><bos>Fact: The capital of the state containing New York City is a small city called Albany.

Fact: The state",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
human_dallas,new_york_new_york_city,texas_dallas,add_city,20260504_033647_smoke_swap_human_target_dallas_mab-2_mam20_seed42_cfg-709d1933ec,115,0,Austin,Albany,"<bos><bos>Fact: The capital of the state containing New York City is Albany.

Fact: The state of New York",0,0,0,0,"<bos><bos>Fact: The capital of the state containing New York City is not Albany.

Fact: The city of New York",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
human_dallas,new_york_new_york_city,texas_dallas,add_state,20260504_033647_smoke_swap_human_target_dallas_mab-2_mam20_seed42_cfg-709d1933ec,115,6,Austin,Albany,"<bos><bos>Fact: The capital of the state containing New York City is Albany.

Fact: The state of New York",0,0,1,0,"<bos><bos>Fact: The capital of the state containing New York City isallas.

Fact: The state of New York has",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
human_dallas,new_york_new_york_city,texas_dallas,add_state_capital,20260504_033647_smoke_swap_human_target_dallas_mab-2_mam20_seed42_cfg-709d1933ec,178,6,Austin,Albany,"<bos><bos>Fact: The capital of the state containing New York City is Albany.

Fact: The state of New York",0,0,1,0,"<bos><bos>Fact: The capital of the state containing New York City isallas.

Fact: The state of New York has",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
human_dallas,new_york_new_york_city,texas_dallas,add_state_capital_city,20260504_033647_smoke_swap_human_target_dallas_mab-2_mam20_seed42_cfg-709d1933ec,178,6,Austin,Albany,"<bos><bos>Fact: The capital of the state containing New York City is Albany.

Fact: The state of New York",0,0,1,0,"<bos><bos>Fact: The capital of the state containing New York City isallas.

Fact: The state of New York has",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
human_dallas,new_york_new_york_city,texas_dallas,add_state_city,20260504_033647_smoke_swap_human_target_dallas_mab-2_mam20_seed42_cfg-709d1933ec,115,6,Austin,Albany,"<bos><bos>Fact: The capital of the state containing New York City is Albany.

Fact: The state of New York",0,0,1,0,"<bos><bos>Fact: The capital of the state containing New York City isallas.

Fact: The state of New York has",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
